smiles,score_QED,SA_Score,Tox_Prediction,Tox_Probability,Tox_Label,Tox_Color
Cc1nn(C)c(C)c1NC(=O)N[C@@H](c1ccccc1F)C1CCCC1,0.8718793407138725,2.806386834568528,0,0.07,NON-TOXIQUE,green
CC(C)C[C@H]1C(=O)Nc2nc(NC3=CCCCCC3)ccc2N1C,0.8717768314819937,3.5387616667645805,0,0.23,NON-TOXIQUE,green
CC(C)OC(=O)NCCC(=O)Nc1ccc2c(c1)COC2,0.871775278231424,2.259850139336992,1,0.97, TOXIQUE,red
C[C@@H]1CN(C(=O)c2ccccc2F)c2ccc(F)cc2N1,0.8716670306779188,2.723435087700942,1,0.93, TOXIQUE,red
CN(C(=O)c1ccc(-n2cccn2)cc1)[C@@H]1[C@@H]2CCO[C@@H]2C1(C)C,0.8716484483204813,3.704042791982582,0,0.01,NON-TOXIQUE,green
CN(C(=O)c1ccc(-n2cccn2)cc1)[C@@H]1[C@@H]2CCO[C@@H]2C1(C)C,0.8716484483204813,3.704042791982582,0,0.01,NON-TOXIQUE,green
Cc1ccc(C)c(NC(=O)[C@@H](C)[S@](=O)Cc2nccn2C(C)C)c1,0.8713319318870371,3.3763396300515627,1,0.96, TOXIQUE,red
CCCN(Cc1n[nH]c(CC)c1Br)C1CCOCC1,0.8712400470547793,2.980418174293748,0,0.04,NON-TOXIQUE,green
NC(=O)C1CCN(c2nnnn2-c2ccccc2)CC1,0.8711473885401104,2.12946221448958,0,0.13,NON-TOXIQUE,green
O=C(NCc1ccnc(OC2CCC2)c1)c1[nH]ccc1Br,0.8711392549378573,2.622865158893708,0,0.05,NON-TOXIQUE,green
O=C(NCc1ccnc(OC2CCC2)c1)c1[nH]ccc1Br,0.8711392549378573,2.622865158893708,0,0.05,NON-TOXIQUE,green
O=C(NCc1ccnc(OC2CCC2)c1)c1c[nH]cc1Br,0.8711392549378573,2.694761312739862,0,0.0,NON-TOXIQUE,green
COc1ccc(/C=N\c2cccc(C(=O)O)c2Cl)cc1,0.8710554606635212,2.1034078283584705,1,0.84, TOXIQUE,red
C[C@@H]1C[C@H]1NC(=O)CCNC(=O)c1ccc(Br)cc1,0.8709241166164509,2.5606768938464164,0,0.01,NON-TOXIQUE,green
C[C@@H]1C[C@H]1NC(=O)CCNC(=O)c1ccc(Br)cc1,0.8709241166164509,2.5606768938464164,0,0.01,NON-TOXIQUE,green
C[C@@H]1C[C@H]1NC(=O)CCNC(=O)c1ccc(Br)cc1,0.8709241166164509,2.5606768938464164,0,0.01,NON-TOXIQUE,green
COCCn1c(C)nc2c(=O)n([C@@H](C)C(F)(F)F)c(=S)[nH]c21,0.8706052110544432,3.650343934737414,0,0.02,NON-TOXIQUE,green
Cc1noc(C)c1CCNC(=O)NCC1CCCCC1,0.8705208616362944,2.2126356334481176,0,0.0,NON-TOXIQUE,green
Cc1noc(C)c1CCNC(=O)NCC1CCCCC1,0.8705208616362944,2.2126356334481176,0,0.0,NON-TOXIQUE,green
Cc1noc(C)c1CCNC(=O)NCC1CCCCC1,0.8705208616362944,2.2126356334481176,0,0.0,NON-TOXIQUE,green
C[C@H](Sc1nnc(N)s1)C(=O)N1CCC[C@@H]1c1ccccc1,0.8704123196905519,2.988992347238158,0,0.01,NON-TOXIQUE,green
C[C@H](Sc1nnc(N)s1)C(=O)N1CCC[C@@H]1c1ccccc1,0.8704123196905519,2.988992347238158,0,0.01,NON-TOXIQUE,green
C[C@H](Sc1nnc(N)s1)C(=O)N1CCC[C@@H]1c1ccccc1,0.8704123196905519,2.988992347238158,0,0.01,NON-TOXIQUE,green
Cc1cc(CN2Cc3ccccc3[C@@H](NC(=O)CN3CCCC3=O)C2)no1,0.87033365825269,3.044774594887558,0,0.15,NON-TOXIQUE,green
CN(C(=O)C(=O)Nc1cccc(Cn2cccn2)c1)C1CCCCC1,0.8702721355865377,2.319666620792028,1,0.96, TOXIQUE,red
CN(C(=O)C(=O)Nc1cccc(Cn2cccn2)c1)C1CCCCC1,0.8702721355865377,2.319666620792028,1,0.96, TOXIQUE,red
CN(C(=O)C(=O)Nc1cccc(Cn2cccn2)c1)C1CCCCC1,0.8702721355865377,2.319666620792028,1,0.96, TOXIQUE,red
COc1cc(C)c(Cl)cc1NCc1cc[nH]c1,0.8700978202920636,2.3506906203020943,1,0.95, TOXIQUE,red
COc1cc(C)c(Cl)cc1NCc1cc[nH]c1,0.8700978202920636,2.3506906203020943,1,0.95, TOXIQUE,red
COc1cc(C)c(Cl)cc1NCc1cc[nH]c1,0.8700978202920636,2.3506906203020943,1,0.95, TOXIQUE,red
CC(=O)Nc1cc(NC(=O)[C@H](C(C)C)N2CCCC2=O)ccc1C,0.8700959550848409,2.645291851240738,1,0.99, TOXIQUE,red
CC[C@](C)(Nc1cccn(C2CC2)c1=O)C(C)=O,0.8698694178165952,3.2890944584497355,0,0.08,NON-TOXIQUE,green
C[C@@]1([C@H](O)c2ccc3[nH]c(=O)oc3c2)CCCCO1,0.8697689196393841,3.738088629546615,0,0.01,NON-TOXIQUE,green
C[C@]1([C@@H](O)c2ccc3[nH]c(=O)oc3c2)CCCCO1,0.8697689196393841,3.738088629546615,0,0.01,NON-TOXIQUE,green
N#CCCn1c([C@@H]2CC(=O)N(C3CC3)C2)nc2ccccc21,0.8697188310707227,2.8987626918423786,0,0.03,NON-TOXIQUE,green
N#CCCn1c([C@@H]2CC(=O)N(C3CC3)C2)nc2ccccc21,0.8697188310707227,2.8987626918423786,0,0.03,NON-TOXIQUE,green
CC(C)[C@H](CNC(=O)C1CCN(C(=O)C(C)(C)C)CC1)c1ccccc1,0.8695786001538295,2.6386088334057725,0,0.05,NON-TOXIQUE,green
CC(C)[C@H](CNC(=O)C1CCN(C(=O)C(C)(C)C)CC1)c1ccccc1,0.8695786001538295,2.6386088334057725,0,0.05,NON-TOXIQUE,green
COc1cc(F)cn(C(=O)NC2CCCC2)c1=O,0.8695490097872819,2.5841474259919157,0,0.03,NON-TOXIQUE,green
CCOC(=O)C1=C(C)NC(=O)N(C)[C@H]1c1ccc(C)cc1,0.8694868031854031,2.6794568128090184,0,0.25,NON-TOXIQUE,green
CC(C)(C)C(=O)N1CC[C@@H](NC(=O)CNC(=O)c2ccccc2)C1,0.8694823119601395,2.445416294489796,0,0.15,NON-TOXIQUE,green
CCCc1ccc(CNC(=O)N2CCN(Cc3ccncc3)CC2)cc1,0.8691600298783082,1.9482958862247948,0,0.0,NON-TOXIQUE,green
CCCc1ccc(CNC(=O)N2CCN(Cc3ccncc3)CC2)cc1,0.8691600298783082,1.9482958862247948,0,0.0,NON-TOXIQUE,green
CCCc1ccc(CNC(=O)N2CCN(Cc3ccncc3)CC2)cc1,0.8691600298783082,1.9482958862247948,0,0.0,NON-TOXIQUE,green
CC(=O)N1CCc2cc(C(=O)N[C@@H](C)C(=O)Nc3ccc(F)cc3)ccc21,0.8691600135694267,2.426062263526612,1,0.97, TOXIQUE,red
CCOC(=O)Nc1ccc(N[C@H](C)c2ncc(C)s2)cc1,0.8689860452663221,2.6679448660581784,1,0.82, TOXIQUE,red
CCOc1cccc(F)c1CCC(=O)N[C@H]1[C@@H]2CCO[C@@H]2C1(C)C,0.8689496469327368,3.586138142154798,0,0.11,NON-TOXIQUE,green
CN(C)c1ccc(C(=O)N2CCC[C@@](C)(O)C2)cn1,0.86891473004585,2.8993446179941724,0,0.02,NON-TOXIQUE,green
C/C(=C\c1ccccc1)CN1CCC(C(=O)NC2CCCCC2)CC1,0.8688559778819833,2.09674249012817,0,0.0,NON-TOXIQUE,green
C/C(=C\c1ccccc1)CN1CCC(C(=O)NC2CCCCC2)CC1,0.8688559778819833,2.09674249012817,0,0.0,NON-TOXIQUE,green
CC(=O)Nc1cc(NC(=O)[C@@H](N2CCCC2=O)C(F)(F)F)ccc1C,0.8688137487225583,2.914982780115519,1,0.94, TOXIQUE,red
CCOC(=O)C1=C(N)OC(C)=C(C)[C@H]1c1ccc(Cl)cc1,0.868445903557606,2.866758837100516,0,0.05,NON-TOXIQUE,green
CCN(CCc1cccc(F)c1)C(=O)c1cc(NC(C)=O)ccc1F,0.8682971090950274,2.006154915106409,1,0.99, TOXIQUE,red
CCN(CCc1cccc(F)c1)C(=O)c1cc(NC(C)=O)ccc1F,0.8682971090950274,2.006154915106409,1,0.99, TOXIQUE,red
CCN(CCc1cccc(F)c1)C(=O)c1cc(NC(C)=O)ccc1F,0.8682971090950274,2.006154915106409,1,0.99, TOXIQUE,red
CCOC(=O)N(CC)[C@H](C)C(=O)N1CCNC(=O)[C@@H]1c1ccc(C)cc1,0.8682132555817963,3.2771754954568664,0,0.05,NON-TOXIQUE,green
Cc1ccc(C(=O)Nc2cccc(NC(=O)CS(C)(=O)=O)c2)cc1,0.8682041972272562,1.7973453914026063,1,0.98, TOXIQUE,red
Cc1ccc(C(=O)Nc2cccc(NC(=O)CS(C)(=O)=O)c2)cc1,0.8682041972272562,1.7973453914026063,1,0.98, TOXIQUE,red
Cc1ccc(C(=O)Nc2cccc(NC(=O)CS(C)(=O)=O)c2)cc1,0.8682041972272562,1.7973453914026063,1,0.98, TOXIQUE,red
O=C(NCc1ccc(-n2cncn2)cc1)NCC(F)F,0.8681970925889261,2.2950056739339466,0,0.0,NON-TOXIQUE,green
CC(C)CN(C(=O)Nc1ccc(C(=O)O)cc1)C1CC1,0.8680577459161333,1.9444337441093855,1,0.96, TOXIQUE,red
CC(C)CN(C(=O)Nc1ccc(C(=O)O)cc1)C1CC1,0.8680577459161333,1.9444337441093855,1,0.96, TOXIQUE,red
CC(C)C[C@@H](C(=O)NCc1ccc(F)cc1)N1CCCCCC1=O,0.8679561991050166,2.580896839318102,0,0.06,NON-TOXIQUE,green
CC(=O)c1ccc(N2CCC[C@@H](C(N)=O)C2)cc1Br,0.8679110955722985,2.628889292550385,1,0.9, TOXIQUE,red
C[C@@H](Cc1ccccc1)C(=O)N(C)CC(C)(C)O,0.8678053825994062,2.702917535372812,0,0.0,NON-TOXIQUE,green
C[C@@H](Cc1ccccc1)C(=O)N(C)CC(C)(C)O,0.8678053825994062,2.702917535372812,0,0.0,NON-TOXIQUE,green
C[C@@H](Cc1ccccc1)C(=O)N(C)CC(C)(C)O,0.8678053825994062,2.702917535372812,0,0.0,NON-TOXIQUE,green
C[C@H](NC(=O)CN1CCN([C@H](C)c2ccccc2)CC1)c1ccccc1,0.8677637915524746,2.532986303690885,0,0.03,NON-TOXIQUE,green
C[C@H](NC(=O)CN1CCN([C@@H](C)c2ccccc2)CC1)c1ccccc1,0.8677637915524746,2.532986303690885,0,0.03,NON-TOXIQUE,green
C[C@H](NC(=O)CN1CCN([C@H](C)c2ccccc2)CC1)c1ccccc1,0.8677637915524746,2.532986303690885,0,0.03,NON-TOXIQUE,green
C[C@@H]1C[C@]2(CCCN(C(=O)c3ccc(F)cc3O)C2)CCO1,0.8675903979200512,3.739084393698104,0,0.03,NON-TOXIQUE,green
O=C(CCn1cccn1)N1C[C@@H](c2ccccc2)[C@H]2OCCC[C@H]21,0.867355918972865,3.487657147345528,0,0.01,NON-TOXIQUE,green
CCOc1ccc(C2=CCN(C(=O)c3ncncc3C)CC2)cc1,0.8673344412905358,2.398024108337845,0,0.03,NON-TOXIQUE,green
Cn1nccc1C1CCN(C(=O)NCCC2=CCCCC2)CC1,0.8673004780053246,2.6479535502413434,0,0.01,NON-TOXIQUE,green
Cn1nccc1C1CCN(C(=O)NCCC2=CCCCC2)CC1,0.8673004780053246,2.6479535502413434,0,0.01,NON-TOXIQUE,green
Cn1nccc1C1CCN(C(=O)NCCC2=CCCCC2)CC1,0.8673004780053246,2.6479535502413434,0,0.01,NON-TOXIQUE,green
NC1CCN(C(=O)CSc2ccc(Cl)cc2)CC1,0.8671217879575089,1.9976253807430453,0,0.01,NON-TOXIQUE,green
NC1CCN(C(=O)CSc2ccc(Cl)cc2)CC1,0.8671217879575089,1.9976253807430453,0,0.01,NON-TOXIQUE,green
CCc1ccc(S(=O)(=O)N2CC[C@@H](CNC(=O)N(C)C)[C@H](C)C2)cc1,0.8670141242721076,3.063762339996628,0,0.05,NON-TOXIQUE,green
COCCC1(NC(=O)C2=NO[C@H](c3ccccc3)C2)CCOCC1,0.8670078011444726,3.299654995788498,0,0.04,NON-TOXIQUE,green
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1c1ccc(C)cc1,0.8669636057323798,2.741324120413809,0,0.03,NON-TOXIQUE,green
C/C(=C/C(=O)Nc1cc(C(=O)N(C)C)ccc1F)C1CC1,0.8668605859302144,2.3062087303222807,1,0.98, TOXIQUE,red
C/C(=C/C(=O)Nc1cc(C(=O)N(C)C)ccc1F)C1CC1,0.8668605859302144,2.3062087303222807,1,0.98, TOXIQUE,red
C/C(=C\C(=O)Nc1cc(C(=O)N(C)C)ccc1F)C1CC1,0.8668605859302144,2.3062087303222807,1,0.98, TOXIQUE,red
CC1(C)CC(N2CC[C@@H](CNS(C)(=O)=O)C2)CC(C)(C)C1,0.8665826517094692,3.1811714166262526,0,0.02,NON-TOXIQUE,green
CNS(=O)(=O)C[C@H]1CCN(C2CC(C)(C)CC(C)(C)C2)C1,0.8665826517094692,3.386690372670208,0,0.02,NON-TOXIQUE,green
O=C(C1CCOCC1)N1CCC[C@@H](CNC(=O)C2(c3ccccc3)CC2)C1,0.8663634499024365,2.8031379084970247,0,0.0,NON-TOXIQUE,green
CC(C)Oc1ccc(/C=C2/Oc3ccc(C(=O)O)cc3C2=O)cc1,0.8663300736052051,2.180887453817803,0,0.05,NON-TOXIQUE,green
CC(C)NC(=O)c1nnc([C@@H]2CCCN(C(N)=O)C2)s1,0.866302553351544,2.975781104073034,0,0.02,NON-TOXIQUE,green
CC(C)c1cc(S(=O)(=O)N(C)CCc2ccccc2O)ccc1F,0.8662397854659027,2.2266342241083628,0,0.12,NON-TOXIQUE,green
CN(C[C@H]1CCS(=O)(=O)C1)C(=O)N[C@H]1CCCCC1(C)C,0.8661387194945849,3.604924062189758,0,0.0,NON-TOXIQUE,green
COc1cc(C)cc(N2CCC(Cc3ccccc3)CC2)c1N,0.866051468542258,2.099768444302505,1,0.8, TOXIQUE,red
O=C(CCOc1cccc(Cl)c1Cl)Nc1ccc2c(c1)COC2,0.8659804045011896,2.2031509617850222,1,0.96, TOXIQUE,red
COc1ccc(C(=O)N(C)Cc2ccc(C)o2)c(Cl)c1,0.8659757652960358,2.010252298887941,0,0.06,NON-TOXIQUE,green
COc1ccc(C(=O)N(C)Cc2ccc(C)o2)c(Cl)c1,0.8659757652960358,2.010252298887941,0,0.06,NON-TOXIQUE,green
CC[C@@H](CN)N(C)[C@@H]1CCCc2cccnc21,0.8659608351623719,3.4901748576062426,0,0.03,NON-TOXIQUE,green
O=C1C[C@H](CN2Cc3ccccc3C2)CN1Cc1ccsc1,0.8658724797967816,2.9020678482244584,0,0.06,NON-TOXIQUE,green
CC(C)c1ocnc1CS[C@@H](C)C(=O)Nc1ccc(F)cc1,0.8658568445381535,3.01530284676942,1,0.79, TOXIQUE,red
CC(C)c1ocnc1CS[C@@H](C)C(=O)Nc1ccc(F)cc1,0.8658568445381535,3.01530284676942,1,0.79, TOXIQUE,red
CN1CCC(C(=O)N2CCN([C@H](C(=O)O)c3ccccc3Cl)CC2)CC1,0.8658565099494446,2.6101439407834413,0,0.06,NON-TOXIQUE,green
Cc1ccc(C)c(NC(=O)[C@@H](C)[S@@](=O)Cc2nccn2C(F)F)c1,0.8655855428649817,3.483063653720203,1,0.94, TOXIQUE,red
CCC1(NCc2cccs2)CCSCC1,0.8654827036749344,2.961805496426294,0,0.0,NON-TOXIQUE,green
CCC1(NCc2cccs2)CCSCC1,0.8654827036749344,2.961805496426294,0,0.0,NON-TOXIQUE,green
CC(C)(C)OC[C@@H]1C[C@H](O)[C@@H](c2ncc(NC(=O)C(C)(C)C)cn2)O1,0.8654019119047562,3.914712487085394,0,0.44,NON-TOXIQUE,green
CN(C)C(=O)CNC(=O)c1cc2occc2n1C,0.8652711874400769,2.469703652051569,0,0.02,NON-TOXIQUE,green
CC[C@@H]1CCC[C@H]([C@@](C)(N)c2cc(F)cc(F)c2)C1,0.8650535208940521,3.5536115942389728,0,0.01,NON-TOXIQUE,green
CC[C@@H]1CCC[C@H]([C@@](C)(N)c2cc(F)cc(F)c2)C1,0.8650535208940521,3.5536115942389728,0,0.01,NON-TOXIQUE,green
CC[C@@H]1CCC[C@@H]([C@@](C)(N)c2cc(F)cc(F)c2)C1,0.8650535208940521,3.5536115942389728,0,0.01,NON-TOXIQUE,green
CNC(=O)c1ccc(-n2nc(C)c(C(=O)NC)c2C)nc1,0.8650263315261202,2.265320543509093,0,0.01,NON-TOXIQUE,green
CC(C)(C)c1nnc(CC[C@@H]2CCCN2c2cccnn2)o1,0.8646901189160303,3.250773680853369,0,0.01,NON-TOXIQUE,green
CC(C)(C)c1nnc(CC[C@@H]2CCCN2c2cccnn2)o1,0.8646901189160303,3.250773680853369,0,0.01,NON-TOXIQUE,green
CC(C)c1nn(-c2ccccc2)cc1CNC(=O)N[C@@H]1CC[C@@H](C)C1,0.864635893448809,3.021720535777648,0,0.01,NON-TOXIQUE,green
CC(C)c1nn(-c2ccccc2)cc1CNC(=O)N[C@@H]1CC[C@@H](C)C1,0.864635893448809,3.021720535777648,0,0.01,NON-TOXIQUE,green
O=C(Nc1cccc2c1CCCC2)c1cc(S(=O)(=O)N2CCCC2)c[nH]1,0.864400269535917,2.331639335617508,1,0.98, TOXIQUE,red
O=C(Nc1cccc2c1CCCC2)c1cc(S(=O)(=O)N2CCCC2)c[nH]1,0.864400269535917,2.331639335617508,1,0.98, TOXIQUE,red
O=C(Nc1cccc2c1CCCC2)c1cc(S(=O)(=O)N2CCCC2)c[nH]1,0.864400269535917,2.331639335617508,1,0.98, TOXIQUE,red
CN1C(=O)N[C@@H](c2ccc(Cl)cc2)C2(CCCC2)C1=O,0.8643768682499021,3.5441312778894964,0,0.04,NON-TOXIQUE,green
CCOC(=O)Nc1ccc2nc(SC)sc2c1,0.864304088036019,2.126553120302095,1,0.96, TOXIQUE,red
CCOC(=O)Nc1ccc2nc(SC)sc2c1,0.864304088036019,2.126553120302095,1,0.96, TOXIQUE,red
CCOC(=O)Nc1ccc2nc(SC)sc2c1,0.864304088036019,2.126553120302095,1,0.96, TOXIQUE,red
O=C(CCn1cccn1)N1C[C@H](c2ccccc2)[C@H]2CCCC[C@@H]21,0.8640551624260507,3.31719734236178,0,0.02,NON-TOXIQUE,green
COC[C@@H](O)CN1CCN(C(=O)c2ccc(F)cc2)CC1,0.8639651477704703,2.294126873880863,0,0.01,NON-TOXIQUE,green
CCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccc(C)cc1,0.8639562017640038,2.677582258376656,0,0.02,NON-TOXIQUE,green
CC(=O)c1ccc(N2CCC[C@@H](C(N)=O)C2)cc1Cl,0.8638911997168175,2.4913197659231656,1,0.95, TOXIQUE,red
CC(=O)c1ccc(N2CCC[C@@H](C(N)=O)C2)cc1Cl,0.8638911997168175,2.4913197659231656,1,0.95, TOXIQUE,red
CC1(C)CC(C[C@@H](O)CN2CCCOCC2)CC(C)(C)C1,0.8638804954977972,3.250745099839592,0,0.01,NON-TOXIQUE,green
CN1C(=O)N[C@@H](c2ccc(Cl)cc2)C2=C(CCCC2)C1=O,0.8638363214079057,2.971001971664436,0,0.03,NON-TOXIQUE,green
CC(=O)N1CCN(C(=O)[C@@H](C)c2ccc(-c3ccccc3)cc2)CC1,0.8638107786256068,2.3131976440407467,0,0.05,NON-TOXIQUE,green
CC(=O)N1CCN(C(=O)[C@@H](C)c2ccc(-c3ccccc3)cc2)CC1,0.8638107786256068,2.3131976440407467,0,0.05,NON-TOXIQUE,green
CC(=O)N1CCN(C(=O)[C@@H](C)c2ccc(-c3ccccc3)cc2)CC1,0.8638107786256068,2.3131976440407467,0,0.05,NON-TOXIQUE,green
COc1ccc(C(=O)N2CCN(c3nccs3)CC2)cc1Cl,0.8636497778570134,2.0188530275164265,0,0.06,NON-TOXIQUE,green
COc1cc(C(=O)N2CCN(c3nccs3)CC2)ccc1Cl,0.8636497778570134,2.035982697846098,0,0.02,NON-TOXIQUE,green
COc1cc(C(=O)N2CCN(c3nccs3)CC2)ccc1Cl,0.8636497778570134,2.035982697846098,0,0.02,NON-TOXIQUE,green
CC(C)(C)N1CCN(C(=O)Nc2ccc3c(c2)OCCO3)CC1,0.8635077038730481,2.207643441612888,1,0.99, TOXIQUE,red
CC(C)(C)N1CCN(C(=O)Nc2ccc3c(c2)OCCO3)CC1,0.8635077038730481,2.207643441612888,1,0.99, TOXIQUE,red
CCOC(=O)c1ccc2nc(NC(=O)C3=COCCO3)sc2c1,0.8634937885822298,2.452904108638169,0,0.26,NON-TOXIQUE,green
CCOC(=O)c1ccc2nc(NC(=O)C3=COCCO3)sc2c1,0.8634937885822298,2.452904108638169,0,0.26,NON-TOXIQUE,green
CCCN(C(=O)Cc1c(C)nn(C)c1C)c1cccc(N)c1,0.8632770067198995,2.356622587955988,1,0.78, TOXIQUE,red
CC[C@@H](NC(C)(C)CS(C)(=O)=O)c1ccccc1,0.8630226028170329,2.9006204199881958,0,0.02,NON-TOXIQUE,green
N#Cc1csc(C(=O)NCC(=O)OC2CCCCC2)c1,0.8629858711865958,2.4997174148246373,0,0.0,NON-TOXIQUE,green
Cc1cc(Nc2nc([C@@H]3CCCN(C(=O)CC(C)C)C3)ns2)nc(C)n1,0.8629383999803484,3.20283519473497,0,0.09,NON-TOXIQUE,green
COc1ccoc1C(=O)N1CCN(C(=O)c2cccc(F)c2)CC1,0.8626614416127072,2.1817135732207884,0,0.02,NON-TOXIQUE,green
COc1ccoc1C(=O)N1CCN(C(=O)c2cccc(F)c2)CC1,0.8626614416127072,2.1817135732207884,0,0.02,NON-TOXIQUE,green
CC(C)Cc1ccc(/C=C2\Oc3ccc(O)cc3C2=O)cc1,0.8626467229200317,2.218786136343086,0,0.03,NON-TOXIQUE,green
C[C@H](CCc1ccccc1)N[C@H](C)c1ccc(F)cn1,0.8625444631125486,2.765653727027569,0,0.0,NON-TOXIQUE,green
C[C@@H](CCc1ccccc1)N[C@H](C)c1ccc(F)cn1,0.8625444631125486,2.765653727027569,0,0.0,NON-TOXIQUE,green
C[C@H](CCc1ccccc1)N[C@@H](C)c1ccc(F)cn1,0.8625444631125486,2.765653727027569,0,0.0,NON-TOXIQUE,green
N[C@]1(C(=O)O)CC[C@@H](SCc2ccco2)CC1,0.8624699323093782,2.955836774148249,0,0.06,NON-TOXIQUE,green
CCc1ccnc(N2CCN(c3ccccc3)C(=O)C2)n1,0.8623822757387534,2.21871575157971,1,0.74, TOXIQUE,red
CCc1ccnc(N2CCN(c3ccccc3)C(=O)C2)n1,0.8623822757387534,2.21871575157971,1,0.74, TOXIQUE,red
CCN[C@H](c1ccccc1)C(C)(C)CS(C)(=O)=O,0.862371295507861,2.91469157383435,0,0.01,NON-TOXIQUE,green
CCOC(=O)c1ccc([C@H](N)c2ccc(N(C)C)cc2)cc1,0.8622482220770155,2.32346047602541,1,0.71, TOXIQUE,red
CCCn1c(=S)n(C)c2[nH]c(=S)n([C@@H](C)COC)c21,0.8621262548056161,3.792530294986862,0,0.0,NON-TOXIQUE,green
CSC[C@@](C)(O)CNC(=O)c1cc2cc(C(F)(F)F)ccc2n1C,0.861781180046359,3.2094339518324526,0,0.03,NON-TOXIQUE,green
CSC[C@@](C)(O)CNC(=O)c1cc2cc(C(F)(F)F)ccc2n1C,0.861781180046359,3.2094339518324526,0,0.03,NON-TOXIQUE,green
COc1ccc(OC[C@@H]2CCCN(C(=O)c3cc(CN)on3)C2)cc1,0.8617660571053835,2.686648537865233,0,0.05,NON-TOXIQUE,green
CCC[C@H](C(=O)Nc1ccc(OC)cc1)c1ccccc1,0.8617381424386362,2.07322361442845,1,0.92, TOXIQUE,red
COC(=O)NCCC(=O)Nc1ccc2c(c1)COC2,0.8614752267409705,2.167254071729644,1,0.94, TOXIQUE,red
CCOC(=O)NCC(=O)Nc1ccc2c(c1)COC2,0.8614752267409705,2.157282276857851,1,0.94, TOXIQUE,red
CC(=O)Nc1c(Cl)cc(-c2ccccc2)cc1C(C)=O,0.8613674081271266,1.9129037674194096,1,0.8, TOXIQUE,red
Cc1ccc(NC(=O)CSc2nc(C)c(C#N)cc2Cl)cc1,0.8612319293991051,2.254421970049304,1,0.92, TOXIQUE,red
CCn1nc(C)c(CN2CC(C)(C)S(=O)C(C)(C)C2)c1C,0.8611231177296258,3.378488375676925,0,0.02,NON-TOXIQUE,green
CCn1nc(C)c(CN2CC(C)(C)S(=O)C(C)(C)C2)c1C,0.8611231177296258,3.378488375676925,0,0.02,NON-TOXIQUE,green
CCn1nc(C)c(CN2CC(C)(C)S(=O)C(C)(C)C2)c1C,0.8611231177296258,3.378488375676925,0,0.02,NON-TOXIQUE,green
CSC[C@@H](C)NCC(=O)N1CCN(c2ccc(Cl)cc2)CC1,0.8610927524408337,2.616464641505619,1,0.78, TOXIQUE,red
CSC[C@@H](C)NCC(=O)N1CCN(c2ccc(Cl)cc2)CC1,0.8610927524408337,2.616464641505619,1,0.78, TOXIQUE,red
C/C(=C/c1ccc(Cl)cc1)C(=O)NN1CCCCC1,0.8609810608719509,2.3387130460886194,0,0.01,NON-TOXIQUE,green
C/C(=C/c1ccc(Cl)cc1)C(=O)NN1CCCCC1,0.8609810608719509,2.3387130460886194,0,0.01,NON-TOXIQUE,green
C/C(=C/c1ccc(Cl)cc1)C(=O)NN1CCCCC1,0.8609810608719509,2.3387130460886194,0,0.01,NON-TOXIQUE,green
CC1(C)CC(C[C@@H](O)CN2CCOCC2)CC(C)(C)C1,0.8608648433427363,3.208796768408698,0,0.0,NON-TOXIQUE,green
CC1(C)CC(C[C@@H](O)CN2CCOCC2)CC(C)(C)C1,0.8608648433427363,3.208796768408698,0,0.0,NON-TOXIQUE,green
Cc1nc(CN2C(=O)N[C@H](CC(C)C)C2=O)sc1C,0.8608115481789499,3.070152014443876,0,0.05,NON-TOXIQUE,green
CCN(CC)C(=O)Cc1ccc(NC(=O)c2ccccc2Cl)cc1,0.8605218080678142,1.7566041013493745,1,0.99, TOXIQUE,red
CCN(CC)C(=O)Cc1ccc(NC(=O)c2ccccc2Cl)cc1,0.8605218080678142,1.7566041013493745,1,0.99, TOXIQUE,red
CCN(CC)C(=O)Cc1ccc(NC(=O)c2ccccc2Cl)cc1,0.8605218080678142,1.7566041013493745,1,0.99, TOXIQUE,red
NC(=O)Cc1ccc(NC(=O)[C@@H]2CCCN2C(=O)c2ccco2)cc1,0.8603715153251058,2.492583342848981,1,1.0, TOXIQUE,red
NC(=O)Cc1ccc(NC(=O)[C@@H]2CCCN2C(=O)c2ccco2)cc1,0.8603715153251058,2.492583342848981,1,1.0, TOXIQUE,red
NC(=O)Cc1ccc(NC(=O)[C@@H]2CCCN2C(=O)c2ccco2)cc1,0.8603715153251058,2.492583342848981,1,1.0, TOXIQUE,red
C[C@]1([C@H](O)c2ccc(SC(F)(F)F)cc2)CCOC1,0.8602082466817742,3.625297012189611,0,0.06,NON-TOXIQUE,green
CN(C)C(=O)COc1cccc(NCc2cccc(C(F)(F)F)c2)c1,0.8601566259891851,2.007354915106408,1,0.85, TOXIQUE,red
Cc1ccc(N[C@@H](C)[C@@H](O)C(C)(C)C)c(Cl)c1,0.8598340117437051,3.082141815648201,1,0.97, TOXIQUE,red
Cc1ccc(N[C@@H](C)[C@@H](O)C(C)(C)C)c(Cl)c1,0.8598340117437051,3.082141815648201,1,0.97, TOXIQUE,red
Cc1ccc(N[C@@H](C)[C@@H](O)C(C)(C)C)c(Cl)c1,0.8598340117437051,3.082141815648201,1,0.97, TOXIQUE,red
